   0.00000000E+00   0.35278021E+00   0.20819816E+00   0.35278021E+00   0.20819816E+00
   0.20000000E-02   0.36716306E+00   0.21668639E+00   0.36716306E+00   0.21668639E+00
   0.40000000E-02   0.37798907E+00   0.22307552E+00   0.37798907E+00   0.22307552E+00
   0.60000000E-02   0.38660394E+00   0.22815970E+00   0.38660394E+00   0.22815970E+00
   0.80000000E-02   0.39960113E+00   0.23583018E+00   0.39960113E+00   0.23583018E+00
   0.10000000E-01   0.40486864E+00   0.23893887E+00   0.40486864E+00   0.23893887E+00
   0.12000000E-01   0.40961627E+00   0.24174075E+00   0.40961627E+00   0.24174075E+00
   0.14000000E-01   0.40961627E+00   0.24174075E+00   0.40961627E+00   0.24174075E+00
   0.16000000E-01   0.42146208E+00   0.24873172E+00   0.42146208E+00   0.24873172E+00
   0.18000000E-01   0.42423274E+00   0.25036686E+00   0.42423274E+00   0.25036686E+00
   0.20000000E-01   0.42423274E+00   0.25036686E+00   0.42423274E+00   0.25036686E+00
   0.22000000E-01   0.42408194E+00   0.25027787E+00   0.42408194E+00   0.25027787E+00
   0.24000000E-01   0.43288709E+00   0.25547435E+00   0.43288709E+00   0.25547435E+00
   0.26000000E-01   0.43288709E+00   0.25547435E+00   0.43288709E+00   0.25547435E+00
   0.28000000E-01   0.43891762E+00   0.25903335E+00   0.43891762E+00   0.25903335E+00
   0.30000000E-01   0.43891762E+00   0.25903335E+00   0.43891762E+00   0.25903335E+00
   0.32000000E-01   0.43762189E+00   0.25826866E+00   0.43762189E+00   0.25826866E+00
   0.34000000E-01   0.43762189E+00   0.25826866E+00   0.43762189E+00   0.25826866E+00
   0.36000000E-01   0.43486938E+00   0.25664422E+00   0.43486938E+00   0.25664422E+00
   0.38000000E-01   0.43486938E+00   0.25664422E+00   0.43486938E+00   0.25664422E+00
   0.40000000E-01   0.43343871E+00   0.25579989E+00   0.43343871E+00   0.25579989E+00
   0.42000000E-01   0.43343871E+00   0.25579989E+00   0.43343871E+00   0.25579989E+00
   0.44000000E-01   0.43343871E+00   0.25579989E+00   0.43343871E+00   0.25579989E+00
   0.46000000E-01   0.44310361E+00   0.26150377E+00   0.44310361E+00   0.26150377E+00
   0.48000000E-01   0.44310361E+00   0.26150377E+00   0.44310361E+00   0.26150377E+00
   0.50000000E-01   0.44310361E+00   0.26150377E+00   0.44310361E+00   0.26150377E+00
   0.52000000E-01   0.44572415E+00   0.26305032E+00   0.44572415E+00   0.26305032E+00
   0.54000000E-01   0.44572415E+00   0.26305032E+00   0.44572415E+00   0.26305032E+00
   0.56000000E-01   0.44348787E+00   0.26173054E+00   0.44348787E+00   0.26173054E+00
   0.58000000E-01   0.44348787E+00   0.26173054E+00   0.44348787E+00   0.26173054E+00
   0.60000000E-01   0.44348787E+00   0.26173054E+00   0.44348787E+00   0.26173054E+00
   0.62000000E-01   0.44017152E+00   0.25977336E+00   0.44017152E+00   0.25977336E+00
   0.64000000E-01   0.44017152E+00   0.25977336E+00   0.44017152E+00   0.25977336E+00
   0.66000000E-01   0.44017152E+00   0.25977336E+00   0.44017152E+00   0.25977336E+00
   0.68000000E-01   0.44017152E+00   0.25977336E+00   0.44017152E+00   0.25977336E+00
   0.70000000E-01   0.43685268E+00   0.25781469E+00   0.43685268E+00   0.25781469E+00
   0.72000000E-01   0.43685268E+00   0.25781469E+00   0.43685268E+00   0.25781469E+00
   0.74000000E-01   0.43685268E+00   0.25781469E+00   0.43685268E+00   0.25781469E+00
   0.76000000E-01   0.43685268E+00   0.25781469E+00   0.43685268E+00   0.25781469E+00
   0.78000000E-01   0.43399727E+00   0.25612954E+00   0.43399727E+00   0.25612954E+00
   0.80000000E-01   0.43399727E+00   0.25612954E+00   0.43399727E+00   0.25612954E+00
   0.82000000E-01   0.43399727E+00   0.25612954E+00   0.43399727E+00   0.25612954E+00
   0.84000000E-01   0.43399727E+00   0.25612954E+00   0.43399727E+00   0.25612954E+00
   0.86000000E-01   0.43399727E+00   0.25612954E+00   0.43399727E+00   0.25612954E+00
   0.88000000E-01   0.43132315E+00   0.25455137E+00   0.43132315E+00   0.25455137E+00
   0.90000000E-01   0.43132315E+00   0.25455137E+00   0.43132315E+00   0.25455137E+00
   0.92000000E-01   0.43132315E+00   0.25455137E+00   0.43132315E+00   0.25455137E+00
   0.94000000E-01   0.43132315E+00   0.25455137E+00   0.43132315E+00   0.25455137E+00
   0.96000000E-01   0.43132315E+00   0.25455137E+00   0.43132315E+00   0.25455137E+00
   0.98000000E-01   0.43132315E+00   0.25455137E+00   0.43132315E+00   0.25455137E+00
   0.10000000E+00   0.43132315E+00   0.25455137E+00   0.43132315E+00   0.25455137E+00
