   0.00000000E+00   0.30000000E-01   0.00000000E+00   0.30000000E-01   0.00000000E+00   0.30000000E-01   0.00000000E+00
   0.20000000E-02   0.30429538E-01  -0.44266508E-02   0.30429538E-01  -0.44266508E-02   0.30061014E-01  -0.88450449E-05
   0.40000000E-02   0.30207605E-01  -0.88099093E-02   0.30207605E-01  -0.88099093E-02   0.30122307E-01  -0.35303694E-04
   0.60000000E-02   0.29360571E-01  -0.13060571E-01   0.29360571E-01  -0.13060571E-01   0.30181331E-01  -0.78985253E-04
   0.80000000E-02   0.27925340E-01  -0.17097207E-01   0.27925340E-01  -0.17097207E-01   0.30235656E-01  -0.13915655E-03
   0.10000000E-01   0.25948752E-01  -0.20846153E-01   0.25948752E-01  -0.20846153E-01   0.30283043E-01  -0.21478473E-03
   0.12000000E-01   0.23486555E-01  -0.24244534E-01   0.23486555E-01  -0.24244534E-01   0.30321450E-01  -0.30456677E-03
   0.14000000E-01   0.20596766E-01  -0.27241589E-01   0.20596766E-01  -0.27241589E-01   0.30349058E-01  -0.40696107E-03
   0.16000000E-01   0.17338427E-01  -0.29789123E-01   0.17338427E-01  -0.29789123E-01   0.30364308E-01  -0.52023070E-03
   0.18000000E-01   0.13784960E-01  -0.31845848E-01   0.13784960E-01  -0.31845848E-01   0.30365915E-01  -0.64250092E-03
   0.20000000E-01   0.10006200E-01  -0.33396951E-01   0.10006200E-01  -0.33396951E-01   0.30352832E-01  -0.77173767E-03
   0.22000000E-01   0.60611176E-02  -0.34416967E-01   0.60611176E-02  -0.34416967E-01   0.30324324E-01  -0.90584145E-03
   0.24000000E-01   0.20342383E-02  -0.34894411E-01   0.20342383E-02  -0.34894411E-01   0.30279928E-01  -0.10426801E-02
   0.26000000E-01  -0.20195376E-02  -0.34838188E-01  -0.20195376E-02  -0.34838188E-01   0.30219446E-01  -0.11800651E-02
   0.28000000E-01  -0.60244162E-02  -0.34237545E-01  -0.60244162E-02  -0.34237545E-01   0.30142979E-01  -0.13158684E-02
   0.30000000E-01  -0.99193407E-02  -0.33124093E-01  -0.99193407E-02  -0.33124093E-01   0.30050851E-01  -0.14479638E-02
   0.32000000E-01  -0.13640541E-01  -0.31496418E-01  -0.13640541E-01  -0.31496418E-01   0.29943686E-01  -0.15743172E-02
   0.34000000E-01  -0.17128665E-01  -0.29398978E-01  -0.17128665E-01  -0.29398978E-01   0.29822306E-01  -0.16929604E-02
   0.36000000E-01  -0.20325450E-01  -0.26842756E-01  -0.20325450E-01  -0.26842756E-01   0.29687810E-01  -0.18020545E-02
   0.38000000E-01  -0.23178998E-01  -0.23881636E-01  -0.23178998E-01  -0.23881636E-01   0.29541471E-01  -0.18998962E-02
   0.40000000E-01  -0.25632308E-01  -0.20540068E-01  -0.25632308E-01  -0.20540068E-01   0.29384810E-01  -0.19849501E-02
   0.42000000E-01  -0.27645256E-01  -0.16878158E-01  -0.27645256E-01  -0.16878158E-01   0.29219527E-01  -0.20558143E-02
   0.44000000E-01  -0.29162595E-01  -0.12938489E-01  -0.29162595E-01  -0.12938489E-01   0.29047507E-01  -0.21113450E-02
   0.46000000E-01  -0.30153437E-01  -0.87864222E-02  -0.30153437E-01  -0.87864222E-02   0.28870831E-01  -0.21505613E-02
   0.48000000E-01  -0.30571524E-01  -0.44838708E-02  -0.30571524E-01  -0.44838708E-02   0.28691695E-01  -0.21727927E-02
   0.50000000E-01  -0.30393945E-01  -0.10647666E-03  -0.30393945E-01  -0.10647666E-03   0.28512448E-01  -0.21776142E-02
   0.52000000E-01  -0.29592085E-01   0.42651931E-02  -0.29592085E-01   0.42651931E-02   0.28335570E-01  -0.21649253E-02
   0.54000000E-01  -0.28157170E-01   0.85406176E-02  -0.28157170E-01   0.85406176E-02   0.28163598E-01  -0.21349854E-02
   0.56000000E-01  -0.26087023E-01   0.12623278E-01  -0.26087023E-01   0.12623278E-01   0.27998884E-01  -0.20883861E-02
   0.58000000E-01  -0.23400273E-01   0.16410501E-01  -0.23400273E-01   0.16410501E-01   0.27843967E-01  -0.20261311E-02
   0.60000000E-01  -0.20133037E-01   0.19799634E-01  -0.20133037E-01   0.19799634E-01   0.27701291E-01  -0.19496639E-02
   0.62000000E-01  -0.16342507E-01   0.22689243E-01  -0.16342507E-01   0.22689243E-01   0.27572990E-01  -0.18607771E-02
   0.64000000E-01  -0.12107836E-01   0.24987429E-01  -0.12107836E-01   0.24987429E-01   0.27460896E-01  -0.17615806E-02
   0.66000000E-01  -0.75300325E-02   0.26617378E-01  -0.75300325E-02   0.26617378E-01   0.27366686E-01  -0.16547236E-02
   0.68000000E-01  -0.27253969E-02   0.27522875E-01  -0.27253969E-02   0.27522875E-01   0.27291455E-01  -0.15430024E-02
   0.70000000E-01   0.21791213E-02   0.27672516E-01   0.21791213E-02   0.27672516E-01   0.27235814E-01  -0.14293879E-02
   0.72000000E-01   0.70526823E-02   0.27061374E-01   0.70526823E-02   0.27061374E-01   0.27199864E-01  -0.13169210E-02
   0.74000000E-01   0.11767307E-01   0.25710354E-01   0.11767307E-01   0.25710354E-01   0.27183178E-01  -0.12086069E-02
   0.76000000E-01   0.16203769E-01   0.23663801E-01   0.16203769E-01   0.23663801E-01   0.27184844E-01  -0.11073088E-02
   0.78000000E-01   0.20255828E-01   0.20985628E-01   0.20255828E-01   0.20985628E-01   0.27203516E-01  -0.10156799E-02
   0.80000000E-01   0.23833195E-01   0.17754075E-01   0.23833195E-01   0.17754075E-01   0.27237421E-01  -0.93606985E-03
   0.82000000E-01   0.26863589E-01   0.14059477E-01   0.26863589E-01   0.14059477E-01   0.27284485E-01  -0.87049496E-03
   0.84000000E-01   0.29291887E-01   0.99980051E-02   0.29291887E-01   0.99980051E-02   0.27342333E-01  -0.82060410E-03
   0.86000000E-01   0.31081594E-01   0.56703692E-02   0.31081594E-01   0.56703692E-02   0.27408484E-01  -0.78760791E-03
   0.88000000E-01   0.32212746E-01   0.11778602E-02   0.32212746E-01   0.11778602E-02   0.27480373E-01  -0.77231898E-03
   0.90000000E-01   0.32680006E-01  -0.33816696E-02   0.32680006E-01  -0.33816696E-02   0.27555295E-01  -0.77517161E-03
   0.92000000E-01   0.32494226E-01  -0.79130534E-02   0.32494226E-01  -0.79130534E-02   0.27630636E-01  -0.79621085E-03
   0.94000000E-01   0.31678323E-01  -0.12327057E-01   0.31678323E-01  -0.12327057E-01   0.27703812E-01  -0.83510688E-03
   0.96000000E-01   0.30264903E-01  -0.16542632E-01   0.30264903E-01  -0.16542632E-01   0.27772378E-01  -0.89119076E-03
   0.98000000E-01   0.28294606E-01  -0.20484268E-01   0.28294606E-01  -0.20484268E-01   0.27834028E-01  -0.96347101E-03
   0.10000000E+00   0.25819532E-01  -0.24081916E-01   0.25819532E-01  -0.24081916E-01   0.27886673E-01  -0.10506906E-02
   0.10200000E+00   0.22903942E-01  -0.27280792E-01   0.22903942E-01  -0.27280792E-01   0.27928427E-01  -0.11513426E-02
   0.10400000E+00   0.19603134E-01  -0.30039699E-01   0.19603134E-01  -0.30039699E-01   0.27957646E-01  -0.12637058E-02
   0.10600000E+00   0.15981317E-01  -0.32309286E-01   0.15981317E-01  -0.32309286E-01   0.27972962E-01  -0.13858847E-02
   0.10800000E+00   0.12119189E-01  -0.34064023E-01   0.12119189E-01  -0.34064023E-01   0.27973271E-01  -0.15158685E-02
   0.11000000E+00   0.80721444E-02  -0.35290989E-01   0.80721444E-02  -0.35290989E-01   0.27957750E-01  -0.16515495E-02
   0.11200000E+00   0.39191958E-02  -0.35962933E-01   0.39191958E-02  -0.35962933E-01   0.27925873E-01  -0.17907567E-02
   0.11400000E+00  -0.27065601E-03  -0.36096420E-01  -0.27065601E-03  -0.36096420E-01   0.27877359E-01  -0.19313042E-02
   0.11600000E+00  -0.44369469E-02  -0.35674132E-01  -0.44369469E-02  -0.35674132E-01   0.27811902E-01  -0.20709488E-02
   0.11800000E+00  -0.85013885E-02  -0.34727555E-01  -0.85013885E-02  -0.34727555E-01   0.27730147E-01  -0.22075723E-02
   0.12000000E+00  -0.12415411E-01  -0.33256632E-01  -0.12415411E-01  -0.33256632E-01   0.27632909E-01  -0.23391025E-02
   0.12200000E+00  -0.16103288E-01  -0.31301023E-01  -0.16103288E-01  -0.31301023E-01   0.27520659E-01  -0.24635177E-02
   0.12400000E+00  -0.19522422E-01  -0.28873704E-01  -0.19522422E-01  -0.28873704E-01   0.27394420E-01  -0.25789264E-02
