   0.00000000E+00   0.00000000E+00   0.31415927E+01   0.00000000E+00
   0.20000000E-02  -0.34955046E-01   0.31027067E+01   0.17858492E-05
   0.40000000E-02  -0.60032982E-01   0.30681069E+01   0.13379543E-04
   0.60000000E-02  -0.78481658E-01   0.30369810E+01   0.42295787E-04
   0.80000000E-02  -0.92454247E-01   0.30086614E+01   0.94010125E-04
   0.10000000E-01  -0.10334294E+00   0.29826061E+01   0.17249410E-03
   0.12000000E-01  -0.11204275E+00   0.29583768E+01   0.28071301E-03
   0.14000000E-01  -0.11909045E+00   0.29356182E+01   0.42103814E-03
   0.16000000E-01  -0.12481907E+00   0.29140433E+01   0.59563000E-03
   0.18000000E-01  -0.12945483E+00   0.28934225E+01   0.80646502E-03
   0.20000000E-01  -0.13315477E+00   0.28735662E+01   0.10554384E-02
   0.22000000E-01  -0.13602155E+00   0.28543232E+01   0.13443694E-02
   0.24000000E-01  -0.13814201E+00   0.28355692E+01   0.16749693E-02
   0.26000000E-01  -0.13966559E+00   0.28171996E+01   0.20488768E-02
   0.28000000E-01  -0.14057117E+00   0.27991318E+01   0.24675040E-02
   0.30000000E-01  -0.14101885E+00   0.27812954E+01   0.29322039E-02
   0.32000000E-01  -0.14110636E+00   0.27636291E+01   0.34439259E-02
   0.34000000E-01  -0.14076118E+00   0.27460882E+01   0.40036854E-02
   0.36000000E-01  -0.14008139E+00   0.27286255E+01   0.46124640E-02
   0.38000000E-01  -0.13915742E+00   0.27112118E+01   0.52709736E-02
   0.40000000E-01  -0.13804900E+00   0.26938098E+01   0.59797076E-02
   0.42000000E-01  -0.13679415E+00   0.26764004E+01   0.67390046E-02
   0.44000000E-01  -0.13541418E+00   0.26589589E+01   0.75491044E-02
   0.46000000E-01  -0.13392082E+00   0.26414656E+01   0.84102177E-02
   0.48000000E-01  -0.13232634E+00   0.26239078E+01   0.93225203E-02
   0.50000000E-01  -0.13064382E+00   0.26062778E+01   0.10286092E-01
   0.52000000E-01  -0.12888655E+00   0.25885605E+01   0.11301017E-01
   0.54000000E-01  -0.12706587E+00   0.25707525E+01   0.12367332E-01
   0.56000000E-01  -0.12519010E+00   0.25528358E+01   0.13484986E-01
   0.58000000E-01  -0.12326485E+00   0.25348135E+01   0.14653909E-01
   0.60000000E-01  -0.12129368E+00   0.25166779E+01   0.15874018E-01
   0.62000000E-01  -0.11927980E+00   0.24984268E+01   0.17145187E-01
   0.64000000E-01  -0.11722760E+00   0.24800565E+01   0.18467263E-01
   0.66000000E-01  -0.11514390E+00   0.24615715E+01   0.19839931E-01
   0.68000000E-01  -0.11303492E+00   0.24429612E+01   0.21262969E-01
   0.70000000E-01  -0.11090675E+00   0.24242343E+01   0.22736047E-01
   0.72000000E-01  -0.10876574E+00   0.24053902E+01   0.24258775E-01
   0.74000000E-01  -0.10661791E+00   0.23864297E+01   0.25830653E-01
   0.76000000E-01  -0.10446907E+00   0.23673518E+01   0.27451190E-01
   0.78000000E-01  -0.10232530E+00   0.23481700E+01   0.29119672E-01
   0.80000000E-01  -0.10019178E+00   0.23288745E+01   0.30835523E-01
   0.82000000E-01  -0.98074392E-01   0.23094775E+01   0.32597968E-01
   0.84000000E-01  -0.95978159E-01   0.22899781E+01   0.34406243E-01
   0.86000000E-01  -0.93905547E-01   0.22703882E+01   0.36259498E-01
   0.88000000E-01  -0.91853284E-01   0.22506929E+01   0.38156880E-01
   0.90000000E-01  -0.89810041E-01   0.22309220E+01   0.40097412E-01
   0.92000000E-01  -0.87761216E-01   0.22110650E+01   0.42080298E-01
